SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
103449,5008608,Closed,currency 1,-612,0,-215.0,-215.0,5370.0,0,780000.0,0.0,86000.0,0.0,Consumer credit,-1968,
103449,5008609,Active,currency 1,-2860,101,-1981.0,,,0,2072000.0,1471000.0,274000.0,103600.0,Credit card,-1923,
103450,5008610,Active,currency 1,-986,0,1069.0,,,0,360000.0,227000.0,126000.0,0.0,Microloan,-1350,
103450,5008611,Active,currency 1,-1186,0,-655.0,,,0,106000.0,50000.0,31000.0,0.0,Credit card,-448,
103451,5008612,Closed,currency 1,-448,0,551.0,551.0,,1,601000.0,0.0,230000.0,0.0,Consumer credit,-794,
103453,5008613,Closed,currency 1,-2521,0,-562.0,-562.0,,0,43000.0,0.0,1000.0,0.0,Credit card,-1261,1700.0
103453,5008614,Closed,currency 1,-2777,0,-680.0,-680.0,,0,28000.0,0.0,6000.0,0.0,Credit card,-455,500.0
103454,5008615,Closed,currency 1,-1978,0,-4.0,-4.0,,0,694000.0,0.0,30000.0,0.0,Credit card,-546,
103455,5008616,Closed,currency 1,-2733,0,-1203.0,-1203.0,44944.0,0,68000.0,0.0,20000.0,0.0,Consumer credit,-155,
103455,5008617,Active,currency 1,-1525,0,88.0,,,0,171000.0,110000.0,62000.0,0.0,Credit card,-882,
103455,5008618,Active,currency 1,-1351,0,650.0,,49691.0,0,292000.0,230000.0,10000.0,0.0,Consumer credit,-2055,
103455,5008619,Closed,currency 1,-2675,0,-1499.0,-1499.0,,0,136000.0,0.0,39000.0,0.0,Consumer credit,-287,
103455,5008620,Active,currency 1,-311,0,1350.0,,,0,189000.0,178000.0,10000.0,0.0,Consumer credit,-2444,
103455,5008621,Closed,currency 1,-165,0,1802.0,1802.0,,0,135000.0,0.0,38000.0,0.0,Consumer credit,-1382,
103455,5008622,Active,currency 1,-2261,0,-2049.0,,,0,104000.0,49000.0,11000.0,0.0,Credit card,-1504,
103455,5008623,Closed,currency 1,-2498,0,-1043.0,-1043.0,,0,137000.0,0.0,9000.0,0.0,Mortgage,-1565,
103456,5008624,Closed,currency 1,-457,0,939.0,939.0,5459.0,0,53000.0,0.0,12000.0,0.0,Consumer credit,-260,
103456,5008625,Closed,currency 1,-74,0,964.0,964.0,,0,109000.0,0.0,41000.0,0.0,Consumer credit,-1179,
103456,5008626,Active,currency 1,-461,0,977.0,,,0,841000.0,453000.0,16000.0,0.0,Consumer credit,-145,
103456,5008627,Active,currency 1,-774,0,1008.0,,3903.0,0,138000.0,62000.0,15000.0,0.0,Consumer credit,-611,
103457,5008628,Closed,currency 1,-1188,0,-502.0,-502.0,,0,66000.0,0.0,26000.0,0.0,Microloan,-2024,4400.0
103457,5008629,Closed,currency 1,-1723,0,53.0,53.0,,0,185000.0,0.0,58000.0,0.0,Consumer credit,-2009,
103457,5008630,Closed,currency 1,-762,0,73.0,73.0,,0,679000.0,0.0,255000.0,0.0,Credit card,-157,
103457,5008631,Closed,currency 1,-65,0,1038.0,1038.0,10710.0,0,66000.0,0.0,15000.0,0.0,Consumer credit,-1887,2400.0
103458,5008632,Closed,currency 1,-2747,0,-1361.0,-1361.0,,0,247000.0,0.0,80000.0,0.0,Credit card,-1466,
103458,5008633,Closed,currency 1,-1257,135,774.0,774.0,4988.0,0,362000.0,0.0,10000.0,18100.0,Credit card,-1181,
103458,5008634,Closed,currency 1,-1803,0,389.0,389.0,,0,17000.0,0.0,1000.0,0.0,Credit card,-2043,
103458,5008635,Closed,currency 1,-1543,0,-731.0,-731.0,29389.0,0,272000.0,0.0,56000.0,0.0,Consumer credit,-1689,
103459,5008636,Closed,currency 1,-417,0,382.0,382.0,,0,116000.0,0.0,40000.0,0.0,Consumer credit,-1054,
103459,5008637,Active,currency 1,-2446,0,-1403.0,,3865.0,0,146000.0,101000.0,11000.0,0.0,Consumer credit,-2196,7400.0
103460,5008638,Closed,currency 1,-2085,0,-622.0,-622.0,,0,2715000.0,0.0,148000.0,0.0,Consumer credit,-2364,
103460,5008639,Closed,currency 1,-225,0,1691.0,1691.0,14551.0,0,110000.0,0.0,14000.0,0.0,Mortgage,-319,
103461,5008640,Active,currency 1,-1200,0,-898.0,,9305.0,0,55000.0,8000.0,0.0,0.0,Consumer credit,-2428,
103461,5008641,Closed,currency 1,-2042,0,-1087.0,-1087.0,,0,165000.0,0.0,10000.0,0.0,Credit card,-1619,6000.0
103462,5008642,Closed,currency 1,-257,0,1054.0,1054.0,26592.0,0,16000.0,0.0,6000.0,0.0,Credit card,-461,300.0
103462,5008643,Active,currency 1,-2891,0,-1186.0,,,0,67000.0,23000.0,0.0,0.0,Consumer credit,-1184,
103462,5008644,Closed,currency 1,-1470,0,-562.0,-562.0,,0,81000.0,0.0,0.0,0.0,Credit card,-1593,
103463,5008645,Closed,currency 1,-2262,0,-568.0,-568.0,,0,320000.0,0.0,59000.0,0.0,Consumer credit,-220,
103463,5008646,Active,currency 1,-1492,0,680.0,,,0,265000.0,165000.0,22000.0,0.0,Consumer credit,-1149,8500.0
103463,5008647,Active,currency 1,-663,0,-163.0,,,0,62000.0,36000.0,20000.0,0.0,Microloan,-398,
103464,5008648,Closed,currency 1,-528,0,-243.0,-243.0,3858.0,0,469000.0,0.0,37000.0,0.0,Another type of loan,-2478,9700.0
103464,5008649,Closed,currency 1,-2325,0,-993.0,-993.0,,0,119000.0,0.0,46000.0,0.0,Consumer credit,-2157,
103464,5008650,Closed,currency 1,-2222,0,-1140.0,-1140.0,,0,232000.0,0.0,59000.0,0.0,Credit card,-2208,
103464,5008651,Closed,currency 1,-577,0,1592.0,1592.0,,0,95000.0,0.0,1000.0,0.0,Consumer credit,-106,
103464,5008652,Active,currency 1,-296,0,1248.0,,,0,348000.0,171000.0,53000.0,0.0,Credit card,-1532,
103464,5008653,Closed,currency 1,-1202,0,-769.0,-769.0,,0,1832000.0,0.0,88000.0,0.0,Credit card,-1026,
103464,5008654,Closed,currency 1,-1569,0,-811.0,-811.0,,0,132000.0,0.0,5000.0,0.0,Consumer credit,-631,
103465,5008655,Closed,currency 1,-2518,0,-1912.0,-1912.0,43339.0,0,193000.0,0.0,61000.0,0.0,Mortgage,-2440,
103465,5008656,Active,currency 1,-819,0,808.0,,13962.0,0,47000.0,30000.0,18000.0,0.0,Microloan,-1041,3500.0
103465,5008657,Active,currency 1,-493,0,1035.0,,,0,80000.0,41000.0,17000.0,0.0,Credit card,-2145,
103465,5008658,Closed,currency 1,-2640,0,-1409.0,-1409.0,,0,34000.0,0.0,7000.0,0.0,Consumer credit,-116,
103465,5008659,Active,currency 1,-2866,0,-1339.0,,,0,89000.0,22000.0,4000.0,0.0,Car loan,-861,
103465,5008660,Closed,currency 1,-1606,0,-600.0,-600.0,,0,789000.0,0.0,282000.0,0.0,Consumer credit,-2200,17000.0
103465,5008661,Closed,currency 1,-2647,0,-568.0,-568.0,71301.0,0,90000.0,0.0,32000.0,0.0,Consumer credit,-2279,
103468,5008662,Closed,currency 1,-1824,0,-770.0,-770.0,,0,131000.0,0.0,17000.0,0.0,Microloan,-2287,
103469,5008663,Closed,currency 1,-1486,0,134.0,134.0,,1,85000.0,0.0,27000.0,0.0,Consumer credit,-2446,
103469,5008664,Active,currency 1,-1251,0,-169.0,,,0,19000.0,11000.0,5000.0,0.0,Consumer credit,-2311,300.0
103469,5008665,Closed,currency 1,-1515,0,-1174.0,-1174.0,,0,342000.0,0.0,21000.0,0.0,Loan for business development,-755,
103470,5008666,Active,currency 1,-2517,0,-1884.0,,,0,42000.0,9000.0,16000.0,0.0,Credit card,-2355,
103470,5008667,Closed,currency 1,-1883,0,-170.0,-170.0,9056.0,0,78000.0,0.0,26000.0,0.0,Consumer credit,-790,
103471,5008668,Active,currency 1,-2029,0,-840.0,,,0,50000.0,32000.0,13000.0,0.0,Consumer credit,-174,
103471,5008669,Closed,currency 1,-2061,0,-1877.0,-1877.0,,0,157000.0,0.0,46000.0,0.0,Consumer credit,-1993,
103471,5008670,Active,currency 1,-2799,0,-822.0,,4680.0,0,77000.0,51000.0,9000.0,0.0,Consumer credit,-2205,
103471,5008671,Closed,currency 1,-1855,0,19.0,19.0,,0,45000.0,0.0,17000.0,0.0,Credit card,-674,2000.0
103471,5008672,Closed,currency 1,-2035,0,-748.0,-748.0,,0,121000.0,0.0,7000.0,0.0,Credit card,-1877,
103471,5008673,Closed,currency 1,-863,0,-631.0,-631.0,,0,294000.0,0.0,44000.0,0.0,Consumer credit,-2408,
103473,5008674,Closed,currency 1,-2678,0,-898.0,-898.0,,0,676000.0,0.0,220000.0,0.0,Consumer credit,-504,
103473,5008675,Active,currency 1,-773,0,-564.0,,12446.0,0,113000.0,62000.0,32000.0,0.0,Consumer credit,-871,
103473,5008676,Closed,currency 1,-2375,0,-1007.0,-1007.0,,0,544000.0,0.0,1000.0,0.0,Consumer credit,-801,
103474,5008677,Closed,currency 1,-2087,0,-376.0,-376.0,,0,153000.0,0.0,57000.0,0.0,Consumer credit,-744,5900.0
103474,5008678,Active,currency 1,-2528,0,-352.0,,,0,608000.0,456000.0,211000.0,0.0,Consumer credit,-1512,
103474,5008679,Closed,currency 1,-155,0,1586.0,1586.0,9189.0,0,388000.0,0.0,20000.0,0.0,Consumer credit,-2200,
103475,5008680,Closed,currency 1,-2290,0,-1010.0,-1010.0,1153.0,0,101000.0,0.0,30000.0,0.0,Credit card,-2077,
103476,5008681,Closed,currency 1,-2348,0,-839.0,-839.0,,0,91000.0,0.0,2000.0,0.0,Credit card,-263,
103476,5008682,Active,currency 1,-753,92,-518.0,,,0,188000.0,24000.0,19000.0,9400.0,Credit card,-2414,4800.0
103477,5008683,Closed,currency 1,-2428,0,-636.0,-636.0,3061.0,0,1821000.0,0.0,90000.0,0.0,Consumer credit,-738,43700.0
103478,5008684,Closed,currency 1,-2622,20,-1788.0,-1788.0,,0,322000.0,0.0,91000.0,16100.0,Credit card,-1978,
103478,5008685,Closed,currency 1,-2066,0,-1010.0,-1010.0,,0,37000.0,0.0,2000.0,0.0,Credit card,-2202,
103478,5008686,Closed,currency 1,-2070,0,-1682.0,-1682.0,2971.0,0,101000.0,0.0,34000.0,0.0,Car loan,-1655,
103478,5008687,Active,currency 1,-71,0,1301.0,,,0,98000.0,64000.0,17000.0,0.0,Credit card,-379,
103479,5008688,Active,currency 1,-2402,0,-1305.0,,6371.0,0,1726000.0,530000.0,98000.0,0.0,Credit card,-1741,29100.0
103480,5008689,Closed,currency 1,-553,0,73.0,73.0,17173.0,0,192000.0,0.0,4000.0,0.0,Mortgage,-1194,
103480,5008690,Closed,currency 1,-1206,0,-344.0,-344.0,,0,124000.0,0.0,15000.0,0.0,Loan for business development,-937,
103481,5008691,Closed,currency 1,-430,0,565.0,565.0,,0,378000.0,0.0,47000.0,0.0,Consumer credit,-376,
103481,5008692,Closed,currency 1,-2459,0,-1371.0,-1371.0,512.0,0,40000.0,0.0,6000.0,0.0,Consumer credit,-2064,
103482,5008693,Closed,currency 1,-2782,0,-915.0,-915.0,,0,359000.0,0.0,104000.0,0.0,Consumer credit,-736,
103482,5008694,Closed,currency 1,-1311,0,70.0,70.0,,0,246000.0,0.0,28000.0,0.0,Consumer credit,-2483,5100.0
103482,5008695,Active,currency 1,-488,0,868.0,,,0,158000.0,134000.0,17000.0,0.0,Consumer credit,-1700,
103484,5008696,Closed,currency 1,-2475,0,-1578.0,-1578.0,2024.0,0,181000.0,0.0,28000.0,0.0,Car loan,-1737,
103485,5008697,Closed,currency 1,-1641,0,-461.0,-461.0,,0,225000.0,0.0,34000.0,0.0,Consumer credit,-1753,
103485,5008698,Closed,currency 1,-2814,0,-756.0,-756.0,,0,57000.0,0.0,12000.0,0.0,Mortgage,-773,
103485,5008699,Active,currency 1,-1985,0,-442.0,,12876.0,0,468000.0,61000.0,39000.0,0.0,Credit card,-1120,
103486,5008700,Closed,currency 1,-648,0,1095.0,1095.0,,0,179000.0,0.0,25000.0,0.0,Consumer credit,-777,
103486,5008701,Closed,currency 1,-1247,0,379.0,379.0,,0,166000.0,0.0,3000.0,0.0,Car loan,-1300,
103487,5008702,Closed,currency 1,-697,0,782.0,782.0,,0,38000.0,0.0,8000.0,0.0,Consumer credit,-868,
103488,5008703,Closed,currency 1,-453,0,1262.0,1262.0,7437.0,0,119000.0,0.0,43000.0,0.0,Consumer credit,-66,
103488,5008704,Active,currency 1,-59,0,1082.0,,,0,113000.0,93000.0,22000.0,0.0,Car loan,-1651,
103489,5008705,Closed,currency 1,-1039,0,491.0,491.0,,0,156000.0,0.0,19000.0,0.0,Credit card,-1619,
103489,5008706,Active,currency 1,-852,0,-29.0,,,0,234000.0,70000.0,40000.0,0.0,Consumer credit,-1333,7100.0
103489,5008707,Closed,currency 1,-1264,0,81.0,81.0,35697.0,0,150000.0,0.0,33000.0,0.0,Mortgage,-2220,
103490,5008708,Closed,currency 1,-1624,0,395.0,395.0,2186.0,0,153000.0,0.0,21000.0,0.0,Consumer credit,-1138,
103490,5008709,Active,currency 1,-1271,0,475.0,,,0,150000.0,15000.0,53000.0,0.0,Consumer credit,-1773,3400.0
103490,5008710,Active,currency 1,-113,0,396.0,,,0,33000.0,31000.0,2000.0,0.0,Consumer credit,-1682,
103491,5008711,Closed,currency 1,-1513,0,515.0,515.0,544.0,0,970000.0,0.0,170000.0,0.0,Credit card,-1652,58800.0
103491,5008712,Closed,currency 1,-2063,0,-1494.0,-1494.0,873.0,0,439000.0,0.0,170000.0,0.0,Consumer credit,-327,14800.0
103491,5008713,Closed,currency 1,-97,0,232.0,232.0,3525.0,0,176000.0,0.0,44000.0,0.0,Credit card,-1748,3000.0
103491,5008714,Closed,currency 1,-381,0,238.0,238.0,,0,92000.0,0.0,19000.0,0.0,Credit card,-260,
103492,5008715,Active,currency 1,-1017,0,35.0,,,0,190000.0,130000.0,48000.0,0.0,Consumer credit,-1571,
103492,5008716,Closed,currency 1,-411,0,743.0,743.0,,0,181000.0,0.0,64000.0,0.0,Consumer credit,-2390,7400.0
103493,5008717,Closed,currency 1,-2451,0,-2080.0,-2080.0,,0,38000.0,0.0,13000.0,0.0,Microloan,-1906,
103493,5008718,Closed,currency 1,-2336,0,-180.0,-180.0,,0,674000.0,0.0,7000.0,0.0,Consumer credit,-1280,
103493,5008719,Active,currency 1,-1303,0,-1023.0,,,0,498000.0,334000.0,5000.0,0.0,Mortgage,-1722,16500.0
103494,5008720,Active,currency 1,-474,0,634.0,,,0,141000.0,62000.0,27000.0,0.0,Credit card,-659,
103494,5008721,Closed,currency 1,-2156,0,-1288.0,-1288.0,,1,50000.0,0.0,7000.0,0.0,Consumer credit,-1982,
103494,5008722,Closed,currency 1,-772,0,529.0,529.0,,0,27000.0,0.0,7000.0,0.0,Consumer credit,-66,
103494,5008723,Closed,currency 1,-704,0,852.0,852.0,,0,431000.0,0.0,150000.0,0.0,Consumer credit,-1157,
103494,5008724,Active,currency 1,-758,0,-319.0,,,0,301000.0,214000.0,56000.0,0.0,Credit card,-1112,
103494,5008725,Closed,currency 1,-2616,0,-560.0,-560.0,,0,206000.0,0.0,52000.0,0.0,Credit card,-964,
103495,5008726,Closed,currency 1,-1766,0,-1111.0,-1111.0,,0,430000.0,0.0,46000.0,0.0,Credit card,-853,10800.0
103495,5008727,Closed,currency 1,-2284,0,-954.0,-954.0,2762.0,0,430000.0,0.0,135000.0,0.0,Consumer credit,-1850,31000.0
103495,5008728,Active,currency 1,-1333,0,-741.0,,,0,462000.0,358000.0,127000.0,0.0,Consumer credit,-1534,
103495,5008729,Closed,currency 1,-1350,0,140.0,140.0,,0,87000.0,0.0,18000.0,0.0,Consumer credit,-1183,
103495,5008730,Closed,currency 1,-2286,144,-755.0,-755.0,5875.0,0,258000.0,0.0,96000.0,12900.0,Another type of loan,-177,5100.0
103496,5008731,Closed,currency 1,-448,0,287.0,287.0,,0,355000.0,0.0,93000.0,0.0,Car loan,-2495,17100.0
103496,5008732,Active,currency 1,-2399,0,-1137.0,,2599.0,0,1831000.0,1522000.0,651000.0,0.0,Credit card,-2343,
103496,5008733,Closed,currency 1,-2594,0,-1784.0,-1784.0,3507.0,1,169000.0,0.0,60000.0,0.0,Consumer credit,-1548,
103496,5008734,Closed,currency 1,-469,0,751.0,751.0,,0,115000.0,0.0,20000.0,0.0,Consumer credit,-156,
103496,5008735,Closed,currency 1,-343,0,1352.0,1352.0,,0,45000.0,0.0,2000.0,0.0,Consumer credit,-2273,800.0
103497,5008736,Active,currency 1,-2220,0,-1850.0,,10874.0,0,26000.0,3000.0,2000.0,0.0,Consumer credit,-2323,1800.0
103497,5008737,Active,currency 1,-574,0,564.0,,,0,1298000.0,791000.0,299000.0,0.0,Credit card,-780,
103497,5008738,Closed,currency 1,-222,34,1174.0,1174.0,,0,152000.0,0.0,43000.0,7600.0,Credit card,-1617,
103498,5008739,Closed,currency 1,-1810,0,-1032.0,-1032.0,963.0,0,98000.0,0.0,10000.0,0.0,Consumer credit,-373,
103498,5008740,Closed,currency 1,-2525,0,-1821.0,-1821.0,,0,97000.0,0.0,5000.0,0.0,Credit card,-2495,1900.0
103500,5008741,Closed,currency 1,-793,0,1055.0,1055.0,,0,1368000.0,0.0,104000.0,0.0,Consumer credit,-1149,
103500,5008742,Active,currency 1,-1071,0,908.0,,,0,253000.0,119000.0,62000.0,0.0,Consumer credit,-318,
103500,5008743,Closed,currency 1,-2017,0,-1511.0,-1511.0,2039.0,0,74000.0,0.0,24000.0,0.0,Consumer credit,-1333,
103500,5008744,Closed,currency 1,-1638,0,-763.0,-763.0,,0,361000.0,0.0,104000.0,0.0,Credit card,-836,
103500,5008745,Active,currency 1,-70,0,489.0,,,0,119000.0,103000.0,24000.0,0.0,Credit card,-312,6600.0
103500,5008746,Closed,currency 1,-1090,0,1001.0,1001.0,,0,7000.0,0.0,1000.0,0.0,Credit card,-583,
103501,5008747,Closed,currency 1,-1955,0,-1121.0,-1121.0,,0,32000.0,0.0,9000.0,0.0,Consumer credit,-1984,
103501,5008748,Closed,currency 1,-1993,0,-255.0,-255.0,,0,139000.0,0.0,36000.0,0.0,Consumer credit,-1652,
103503,5008749,Active,currency 1,-1130,0,-262.0,,21072.0,0,66000.0,56000.0,1000.0,0.0,Microloan,-53,
103503,5008750,Active,currency 1,-527,0,797.0,,,0,155000.0,99000.0,1000.0,0.0,Credit card,-264,
103503,5008751,Active,currency 1,-544,0,488.0,,,0,185000.0,157000.0,5000.0,0.0,Loan for business development,-1977,
103504,5008752,Active,currency 1,-1615,0,-1431.0,,2492.0,0,160000.0,87000.0,37000.0,0.0,Credit card,-1623,
103504,5008753,Active,currency 1,-612,0,843.0,,,0,328000.0,223000.0,6000.0,0.0,Consumer credit,-2498,10400.0
103504,5008754,Active,currency 1,-1699,0,-1514.0,,4020.0,0,1921000.0,727000.0,65000.0,0.0,Consumer credit,-718,
103504,5008755,Closed,currency 1,-1592,0,-706.0,-706.0,1748.0,0,63000.0,0.0,21000.0,0.0,Credit card,-610,
103505,5008756,Active,currency 1,-1380,0,-825.0,,2155.0,0,104000.0,56000.0,3000.0,0.0,Consumer credit,-2039,
103505,5008757,Closed,currency 1,-2294,0,-285.0,-285.0,,0,469000.0,0.0,129000.0,0.0,Consumer credit,-2194,
103505,5008758,Active,currency 1,-2884,0,-879.0,,34464.0,0,356000.0,300000.0,85000.0,0.0,Consumer credit,-1588,
103505,5008759,Active,currency 1,-798,0,24.0,,2110.0,0,549000.0,102000.0,175000.0,0.0,Consumer credit,-1160,
103505,5008760,Active,currency 1,-2031,0,-367.0,,,0,405000.0,152000.0,22000.0,0.0,Credit card,-2373,
103505,5008761,Active,currency 1,-1185,0,-830.0,,,0,184000.0,119000.0,15000.0,0.0,Consumer credit,-1098,
103506,5008762,Closed,currency 1,-747,0,1202.0,1202.0,,0,51000.0,0.0,0.0,0.0,Consumer credit,-1963,
103506,5008763,Active,currency 1,-105,0,1960.0,,2052.0,0,79000.0,46000.0,7000.0,0.0,Consumer credit,-2020,
103508,5008764,Closed,currency 1,-664,0,-321.0,-321.0,,0,376000.0,0.0,52000.0,0.0,Car loan,-459,
103508,5008765,Active,currency 1,-2812,0,-1727.0,,,0,443000.0,296000.0,57000.0,0.0,Loan for business development,-1748,13400.0
103508,5008766,Closed,currency 1,-176,0,82.0,82.0,,0,707000.0,0.0,234000.0,0.0,Consumer credit,-1498,
103508,5008767,Closed,currency 1,-1515,0,599.0,599.0,,0,409000.0,0.0,45000.0,0.0,Credit card,-1678,
103508,5008768,Closed,currency 1,-1497,0,-1150.0,-1150.0,,0,85000.0,0.0,26000.0,0.0,Consumer credit,-677,
103509,5008769,Closed,currency 1,-2478,0,-866.0,-866.0,,0,61000.0,0.0,24000.0,0.0,Consumer credit,-321,
103509,5008770,Closed,currency 1,-225,0,786.0,786.0,3234.0,0,88000.0,0.0,16000.0,0.0,Consumer credit,-1644,6000.0
103509,5008771,Closed,currency 1,-907,0,96.0,96.0,,0,313000.0,0.0,92000.0,0.0,Consumer credit,-1076,
103509,5008772,Closed,currency 1,-22,0,676.0,676.0,,0,624000.0,0.0,130000.0,0.0,Credit card,-195,12700.0
103513,5008773,Closed,currency 1,-1961,0,163.0,163.0,,0,176000.0,0.0,23000.0,0.0,Consumer credit,-1837,6300.0
103514,5008774,Closed,currency 1,-2437,0,-306.0,-306.0,,0,70000.0,0.0,12000.0,0.0,Consumer credit,-2211,1400.0
103514,5008775,Closed,currency 1,-1328,0,-485.0,-485.0,,0,175000.0,0.0,61000.0,0.0,Consumer credit,-738,5600.0
103514,5008776,Closed,currency 1,-1148,0,456.0,456.0,,0,546000.0,0.0,41000.0,0.0,Consumer credit,-475,
103515,5008777,Closed,currency 1,-2744,0,-1477.0,-1477.0,9993.0,0,354000.0,0.0,115000.0,0.0,Consumer credit,-644,8100.0
103515,5008778,Active,currency 1,-2001,0,-759.0,,,0,86000.0,71000.0,32000.0,0.0,Credit card,-1439,2900.0
103515,5008779,Active,currency 1,-1653,0,-1077.0,,,0,273000.0,222000.0,1000.0,0.0,Consumer credit,-1162,
103516,5008780,Closed,currency 1,-161,0,539.0,539.0,9186.0,0,264000.0,0.0,56000.0,0.0,Consumer credit,-1973,11300.0
103516,5008781,Closed,currency 1,-164,147,1537.0,1537.0,,0,268000.0,0.0,85000.0,13400.0,Consumer credit,-1485,
103516,5008782,Closed,currency 1,-2652,0,-1730.0,-1730.0,6975.0,0,763000.0,0.0,26000.0,0.0,Credit card,-827,
103516,5008783,Closed,currency 1,-1052,0,-310.0,-310.0,,0,423000.0,0.0,98000.0,0.0,Credit card,-174,
103516,5008784,Closed,currency 1,-949,0,354.0,354.0,,0,103000.0,0.0,26000.0,0.0,Microloan,-1465,
103517,5008785,Closed,currency 1,-2719,0,-1518.0,-1518.0,,0,39000.0,0.0,13000.0,0.0,Loan for business development,-1797,
103517,5008786,Closed,currency 1,-1992,0,-1574.0,-1574.0,,0,408000.0,0.0,105000.0,0.0,Consumer credit,-2208,
103518,5008787,Active,currency 1,-2765,0,-1505.0,,,0,174000.0,16000.0,1000.0,0.0,Consumer credit,-46,
103520,5008788,Closed,currency 1,-1211,0,-376.0,-376.0,14562.0,0,31000.0,0.0,12000.0,0.0,Consumer credit,-1987,
103520,5008789,Closed,currency 1,-2213,0,-1239.0,-1239.0,20175.0,0,183000.0,0.0,28000.0,0.0,Consumer credit,-1861,9700.0
103521,5008790,Closed,currency 1,-700,0,963.0,963.0,48370.0,0,195000.0,0.0,78000.0,0.0,Credit card,-1969,
103521,5008791,Closed,currency 1,-1727,0,-581.0,-581.0,,0,547000.0,0.0,163000.0,0.0,Microloan,-2456,
103521,5008792,Active,currency 1,-2093,0,-1028.0,,,0,116000.0,26000.0,29000.0,0.0,Consumer credit,-1727,
103521,5008793,Closed,currency 1,-2180,0,-653.0,-653.0,,0,604000.0,0.0,15000.0,0.0,Consumer credit,-903,
103521,5008794,Closed,currency 1,-2123,0,-202.0,-202.0,,0,406000.0,0.0,49000.0,0.0,Credit card,-320,
103521,5008795,Closed,currency 1,-66,0,169.0,169.0,,0,107000.0,0.0,24000.0,0.0,Consumer credit,-2258,
103522,5008796,Closed,currency 1,-994,0,-365.0,-365.0,,0,87000.0,0.0,8000.0,0.0,Consumer credit,-1123,
103522,5008797,Active,currency 1,-2204,0,-222.0,,1382.0,0,685000.0,176000.0,100000.0,0.0,Consumer credit,-1895,
103523,5008798,Active,currency 1,-653,0,-24.0,,2481.0,0,179000.0,166000.0,58000.0,0.0,Car loan,-1938,4800.0
103523,5008799,Closed,currency 1,-1082,0,-775.0,-775.0,,0,109000.0,0.0,19000.0,0.0,Consumer credit,-985,
103523,5008800,Closed,currency 1,-2786,0,-2021.0,-2021.0,,0,21000.0,0.0,7000.0,0.0,Consumer credit,-933,
103523,5008801,Closed,currency 1,-2656,0,-2377.0,-2377.0,1652.0,0,262000.0,0.0,28000.0,0.0,Credit card,-1832,
103523,5008802,Active,currency 1,-937,0,1000.0,,,0,68000.0,16000.0,4000.0,0.0,Consumer credit,-686,
103523,5008803,Active,currency 1,-2657,0,-2212.0,,,0,1114000.0,578000.0,145000.0,0.0,Consumer credit,-142,
103524,5008804,Active,currency 1,-2653,0,-1201.0,,,0,371000.0,318000.0,35000.0,0.0,Consumer credit,-987,
103524,5008805,Active,currency 1,-490,0,-24.0,,2719.0,0,2073000.0,1292000.0,19000.0,0.0,Loan for business development,-92,
103524,5008806,Closed,currency 1,-419,0,126.0,126.0,41495.0,0,165000.0,0.0,26000.0,0.0,Credit card,-478,
103524,5008807,Closed,currency 1,-1511,0,-860.0,-860.0,,0,72000.0,0.0,27000.0,0.0,Consumer credit,-395,3200.0
103524,5008808,Closed,currency 1,-2070,0,-275.0,-275.0,,0,221000.0,0.0,58000.0,0.0,Consumer credit,-2272,4100.0
103525,5008809,Closed,currency 1,-409,0,1714.0,1714.0,4465.0,0,183000.0,0.0,8000.0,0.0,Consumer credit,-78,
103525,5008810,Closed,currency 1,-1886,0,-550.0,-550.0,,0,598000.0,0.0,122000.0,0.0,Consumer credit,-2386,
103525,5008811,Active,currency 1,-888,0,486.0,,,0,38000.0,21000.0,6000.0,0.0,Consumer credit,-750,
103525,5008812,Closed,currency 1,-207,0,411.0,411.0,,0,68000.0,0.0,24000.0,0.0,Car loan,-159,
103526,5008813,Active,currency 1,-1430,0,-843.0,,,0,2029000.0,660000.0,321000.0,0.0,Consumer credit,-1944,
103526,5008814,Active,currency 1,-1315,0,-684.0,,,0,47000.0,38000.0,13000.0,0.0,Car loan,-1509,
103526,5008815,Active,currency 1,-1932,0,-1186.0,,,0,503000.0,437000.0,64000.0,0.0,Consumer credit,-1478,
103527,5008816,Closed,currency 1,-688,0,-204.0,-204.0,,0,143000.0,0.0,16000.0,0.0,Consumer credit,-1068,3300.0
103527,5008817,Closed,currency 1,-613,0,-96.0,-96.0,,0,232000.0,0.0,28000.0,0.0,Car loan,-2488,
103529,5008818,Closed,currency 1,-2638,0,-483.0,-483.0,,0,126000.0,0.0,20000.0,0.0,Consumer credit,-488,
103529,5008819,Active,currency 1,-2070,0,-1250.0,,2581.0,0,46000.0,29000.0,2000.0,0.0,Consumer credit,-888,
103530,5008820,Closed,currency 1,-2541,0,-540.0,-540.0,,0,53000.0,0.0,7000.0,0.0,Consumer credit,-1574,
